asin,review_count,avg_rating,helpful_votes,helpful_rate,avg_review_word_count,first_review_month,last_review_month,quality_flag
1400532655,109,3.807,1117,0.7645,266.78,2010-11,2014-07,monitor
B000CQPWMS,109,3.725,163,0.7607,129.037,2007-09,2014-06,monitor
B00000K135,108,4.509,115,0.7652,39.898,2005-01,2014-07,high_volume_high_rating
B00000K2YR,108,4.019,263,0.6502,105.972,2006-01,2014-07,monitor
B0002GX0ZE,107,4.738,51,0.5686,38.533,2011-06,2014-07,high_volume_high_rating
B000GQMHBI,107,4.692,122,0.7787,143.776,2008-08,2014-07,high_volume_high_rating
B0002MQGOA,107,4.393,87,0.8391,43.701,2006-11,2014-07,monitor
B0007LJHVK,107,4.383,212,0.9387,85.636,2005-12,2013-08,monitor
B00008VF63,107,4.168,273,0.7766,106,2004-04,2014-01,monitor
B000E1FYQA,107,4.065,1175,0.8281,137.822,2006-02,2014-03,monitor
B000J4WPW8,107,3.841,184,0.8533,120.477,2007-04,2014-06,monitor
B000EOSHGQ,106,4.783,1262,0.7956,132.972,2006-03,2014-06,high_volume_high_rating
B00003CWDG,106,4.226,646,0.8808,53.509,2006-05,2014-07,monitor
B000IMSK8Y,106,3.877,387,0.8191,215.274,2006-12,2013-04,monitor
B000FKKWVM,105,4.714,695,0.8532,66.105,2006-11,2014-05,high_volume_high_rating
B00062UW5A,105,4.305,62,0.9355,81.638,2007-01,2014-07,monitor
B0001H27PS,104,4.51,466,0.8734,98.663,2004-07,2014-03,high_volume_high_rating
B000ERAON2,104,4.279,571,0.8827,60.596,2006-09,2014-06,monitor
B00005A1K1,104,4.221,272,0.8897,101.577,2002-12,2014-07,monitor
B00007LTBA,104,3.423,399,0.6942,134.76,2003-08,2011-10,high_volume_low_rating
B0000UV2AW,103,4.495,161,0.677,53.252,2007-08,2014-07,monitor
B00004W3ZQ,103,4.466,99,0.8687,106.039,2008-08,2014-07,monitor
B000B9O83A,103,4.447,1070,0.8963,210.583,2005-12,2014-01,monitor
B000EHYG9K,103,4.417,446,0.8722,156.466,2006-12,2014-07,monitor
B000EPHR0C,103,4.369,1778,0.7812,157.214,2006-09,2014-05,monitor
B000BONJXU,103,4.311,1226,0.9258,142.961,2005-11,2013-11,monitor
B000EGQS5G,103,4.107,373,0.882,58.602,2007-02,2014-07,monitor
B0006PUDQK,103,3.922,460,0.8239,106.243,2007-01,2014-07,monitor
B0006I09OS,103,3.835,327,0.8135,110.621,2005-10,2014-07,monitor
B0002BEWZQ,102,4.725,56,0.8929,41.255,2010-03,2014-07,high_volume_high_rating
B0007NWL70,102,4.539,901,0.9734,103.069,2007-11,2014-04,high_volume_high_rating
B00005T406,102,4.363,308,0.8766,134.784,2003-07,2014-06,monitor
B00006JPDI,101,4.634,372,0.7823,162.168,2003-03,2014-07,high_volume_high_rating
B000BAX50G,101,4.545,485,0.9258,138.673,2005-09,2014-03,high_volume_high_rating
B00008ZPED,101,4.287,338,0.9675,78.01,2006-04,2014-05,monitor
B0007DDK7A,101,4.178,517,0.8124,70.436,2005-10,2014-07,monitor
B000068P8W,101,4.139,152,0.5658,93.04,2006-12,2014-07,monitor
B00009R6JT,100,4.6,571,0.7023,67.8,2006-11,2014-06,high_volume_high_rating
B000J47W12,100,4.6,229,0.9214,47.6,2007-02,2014-07,high_volume_high_rating
B000EZL1EA,100,4.49,95,0.9684,58.3,2008-05,2014-07,monitor
B0009JB7GI,100,4.43,134,0.7612,67.79,2007-03,2014-07,monitor
B000IE8Z4Q,100,4.23,628,0.7229,236.61,2006-10,2014-04,monitor
B000HEW0KW,100,4.14,112,0.8393,87.84,2003-05,2014-07,monitor
B000I4RMOU,100,3.87,138,0.8043,97.74,2006-12,2014-07,monitor
B000AV14M2,99,4.465,422,0.7488,70.646,2006-03,2014-05,monitor
B00006IS4X,99,4.111,1578,0.8821,222.636,2003-10,2014-06,monitor
B000A3WS84,99,4.051,1148,0.6672,246.192,2005-10,2014-06,monitor
B00065AO0K,98,4.633,1313,0.904,57.786,2005-06,2013-12,monitor
B000BMAQAQ,98,4.388,491,0.8778,48.531,2007-08,2014-07,monitor
B000FIVDIA,97,4.381,330,0.7242,92.546,2007-01,2014-07,monitor
B0009K9FZW,97,4.34,704,0.9247,99.701,2005-08,2014-06,monitor
B000EPNDEG,97,4.299,1126,0.7682,135.103,2006-09,2014-07,monitor
B000J1DA3Y,97,4.0,95,0.7579,72.588,2008-08,2014-07,monitor
B0007TOR08,96,4.781,31,0.5806,52.802,2007-08,2014-07,monitor
B000083KIH,96,4.74,163,0.7791,58.073,2008-08,2014-07,monitor
B00004Z5PY,96,4.49,145,0.8207,47.083,2005-08,2014-07,monitor
B000BSJFJS,96,4.406,75,0.8267,74.229,2010-06,2014-07,monitor
B00007AP2O,96,3.948,106,0.8774,50.75,2007-09,2014-07,monitor
B000EXRSVM,96,3.521,424,0.8373,111.708,2006-05,2013-07,monitor
B00009R9A1,95,4.516,397,0.4559,54.632,2007-03,2014-07,monitor
B00009R94Q,95,4.337,279,0.7204,69.032,2007-05,2014-05,monitor
B0002EXJ8Y,95,4.126,141,0.7589,121.926,2004-11,2014-04,monitor
B00007KDVK,95,3.958,452,0.896,118.242,2003-01,2014-06,monitor
B00006I5WJ,95,3.821,779,0.8806,168.305,2003-07,2014-06,monitor
B000I1X6PM,95,3.474,13587,0.9458,154.526,2008-06,2014-03,monitor
B0001XGQTA,94,4.713,146,0.6301,55.298,2007-02,2014-07,monitor
B000JLK5PK,94,4.649,693,0.9177,135.564,2005-04,2014-06,monitor
B000BSN4UY,94,4.415,81,0.6667,38.968,2007-10,2014-07,monitor
B00001P4ZR,94,4.149,357,0.7311,101.681,2002-02,2014-06,monitor
B0002ZAILY,94,4.128,936,0.7746,219.202,2005-01,2013-01,monitor
B0002XN3VS,94,3.851,296,0.7128,86.436,2005-11,2014-05,monitor
B0001FV36E,94,3.404,1181,0.8848,127.564,2004-09,2014-07,monitor
B000053HC5,93,4.914,952,0.8508,199.194,2004-12,2014-06,monitor
B0002VAQR4,93,4.806,124,0.5242,50.581,2006-11,2014-06,monitor
B00007E816,93,4.613,382,0.9136,92.581,2007-02,2014-05,monitor
B00004Z0C7,93,4.333,128,0.9219,61.957,2007-07,2014-07,monitor
B00008EM7U,93,3.72,411,0.8832,64.312,2005-03,2014-07,monitor
B0000AAAPF,93,2.914,688,0.8721,158.054,2003-11,2013-02,monitor
B000HDJY7K,92,4.38,108,0.7685,51.38,2009-01,2014-07,monitor
B000EPJL1A,92,4.37,1833,0.8003,170.837,2006-10,2012-07,monitor
B0009WKBGC,92,4.109,411,0.9221,128.565,2005-10,2013-09,monitor
B0002Y5WXO,92,3.924,1622,0.86,191.772,2004-10,2014-07,monitor
B000HRYV38,91,4.571,169,0.8876,104.747,2007-10,2014-06,monitor
B000H02B6O,91,4.516,70,0.9571,74.363,2011-03,2014-07,monitor
B000EIXX4S,91,4.495,324,0.9599,77.462,2006-11,2014-03,monitor
B000246ST6,91,4.385,95,0.8632,106.121,2008-03,2014-07,monitor
B000FL9E6U,91,4.209,171,0.7427,177.341,2007-01,2014-07,monitor
B000652SOK,91,4.088,55,0.8545,77.44,2011-12,2014-07,monitor
B00032AVN6,91,3.824,853,0.8898,88.132,2008-02,2014-07,monitor
B0002BF09S,90,4.822,58,0.8793,45.444,2009-09,2014-07,monitor
B00020M1U0,90,4.8,92,0.8804,109,2007-12,2013-06,monitor
B000AM3U2I,90,4.578,242,0.8636,103.022,2006-04,2014-06,monitor
B00008W2LC,90,4.522,48,0.7708,110.267,2012-11,2014-04,monitor
B00006B81E,89,4.494,174,0.8046,65.124,2008-07,2014-07,monitor
B00009R9EO,89,4.472,200,0.86,56.629,2007-03,2014-07,monitor
B000EFIJTA,89,4.449,249,0.8675,82.326,2009-02,2014-07,monitor
B000F78582,89,4.225,163,0.8773,49.36,2007-03,2014-07,monitor
B0002J28NQ,89,4.022,276,0.9384,59.697,2007-06,2014-06,monitor
B000B60H0G,89,3.528,266,0.7895,177.393,2010-03,2014-05,monitor
B0007U9KAY,89,3.461,481,0.7443,142.258,2005-05,2011-11,monitor
B0000C73CQ,88,4.761,82,0.7683,43.375,2010-03,2014-07,monitor
B0002EXF38,88,4.693,788,0.9429,151.818,2006-08,2014-07,monitor
B000FFISV8,88,4.614,142,0.7958,47.534,2006-07,2014-07,monitor
B0002MQGOU,88,4.489,32,0.9062,44.091,2007-03,2014-07,monitor
B0009Q4PH4,88,4.17,490,0.8327,257.818,2005-08,2013-01,monitor
B0002AKX6Y,88,3.614,127,0.9606,54.977,2009-03,2014-07,monitor
B0007SXHP0,88,3.614,404,0.9233,121.409,2005-07,2014-03,monitor
B000066R6M,87,4.103,908,0.9714,140.678,2003-09,2014-07,monitor
B0002BEX8W,87,3.931,171,0.8304,50.034,2010-12,2014-07,monitor
B000IDCDZY,87,3.701,104,0.8077,57.517,2008-12,2014-07,monitor
B00006B8K2,86,4.663,181,0.8619,64.337,2006-08,2014-07,monitor
B0007A1IRC,86,4.581,215,0.893,96.291,2005-02,2014-06,monitor
B000GZ6ZQW,86,4.523,45,0.9333,50.326,2009-08,2014-07,monitor
B000JFJZGG,86,4.256,113,0.8673,67.5,2009-11,2014-07,monitor
B00007FGUF,86,4.198,79,0.8734,47.337,2007-11,2014-07,monitor
B000233ZMU,86,4.174,95,0.7263,92,2008-03,2014-07,monitor
B000H866BM,86,4.07,699,0.8412,175.384,2006-09,2014-01,monitor
B0002OZXHO,86,3.988,816,0.6042,229.767,2004-08,2014-04,monitor
B000FGNM6I,85,4.671,69,0.4928,46.988,2007-07,2014-07,monitor
B0001XGR1C,85,4.624,61,0.8033,58.682,2004-12,2014-05,monitor
B0002J2MV4,85,4.529,85,0.9765,67.176,2007-05,2014-07,monitor
B000AM8SK2,85,4.529,361,0.9252,108.376,2006-08,2013-11,monitor
B00005TQ08,85,4.506,184,0.7609,111.918,2002-01,2013-11,monitor
B000063TJY,85,4.306,348,0.6839,137.565,2006-11,2014-04,monitor
B000HZGQ9C,85,4.306,413,0.8063,91.659,2006-11,2013-01,monitor
B000I06JLQ,85,4.235,43,0.8837,45.624,2009-08,2014-06,monitor
B000FJD5IA,85,4.024,181,0.8895,128.506,2006-07,2014-04,monitor
B00081A2CW,85,4.012,355,0.893,85.376,2007-01,2014-06,monitor
B000JLP5UK,84,4.774,174,0.7931,47.262,2006-12,2014-05,monitor
9983891212,84,4.702,54,0.8333,43.012,2010-03,2014-06,monitor
B00065ANYW,84,4.631,315,0.8254,57.536,2006-04,2014-06,monitor
B0001GMIOE,84,4.548,336,0.8393,63.988,2004-11,2014-03,monitor
B000234TYI,84,4.429,13,0.6923,39.774,2006-01,2014-07,monitor
B00009RUCH,84,4.131,516,0.936,81.274,2005-09,2014-07,monitor
B000FV8P24,84,4.071,83,0.6867,108.405,2007-09,2014-07,monitor
B000089GN4,84,3.738,652,0.8972,186.226,2003-04,2014-04,monitor
B000067SG2,83,4.795,30,0.7667,50.482,2008-03,2014-07,monitor
B000ID6DTG,83,4.675,306,0.8627,65.542,2006-09,2014-07,monitor
B00005T3N3,83,4.602,94,0.7979,63.458,2006-11,2014-07,monitor
B0002MQGK4,83,4.506,61,0.623,38.988,2007-01,2014-07,monitor
B000AAZQJU,83,4.434,186,0.8172,52.795,2007-05,2014-06,monitor
B0009N5MCY,83,4.361,280,0.9071,86.386,2005-06,2014-02,monitor
B0001OHH0Q,83,4.169,587,0.9029,103.096,2006-05,2014-06,monitor
B000II6YEA,83,3.398,389,0.7841,250.289,2007-01,2013-11,monitor
B000EUFJXE,82,4.732,117,0.9316,49.293,2008-02,2014-07,monitor
B00005T380,82,4.683,83,0.9277,47.415,2004-01,2014-07,monitor
B000I1YIDQ,82,4.585,1282,0.7988,223.488,2007-12,2014-06,monitor
B00005T3H5,82,4.561,304,0.9441,106.695,2003-06,2014-02,monitor
B0002WPSCG,82,4.524,187,0.7112,110.951,2005-03,2014-05,monitor
B00068U44I,82,4.524,195,0.9077,84.829,2008-12,2014-07,monitor
B000I2C80K,82,4.354,49,0.6939,48.756,2008-05,2014-07,monitor
B00009UT28,82,4.268,463,0.9287,70.012,2004-05,2014-07,monitor
B00067OF80,82,4.268,241,0.9004,135.805,2005-04,2014-03,monitor
B00006HOKR,82,4.256,670,0.9179,161.659,2004-11,2014-07,monitor
B00000JI4F,82,4.134,113,0.8319,70.073,1999-12,2014-07,monitor
B000CNAEEW,82,4.061,416,0.8029,62.659,2007-02,2014-07,monitor
B0007QKXYU,82,4.049,1307,0.9365,178.524,2005-09,2014-07,monitor
B00023KG40,82,3.659,132,0.8712,109.659,2005-11,2014-07,monitor
B000JO7PIM,81,4.296,1090,0.8743,131.667,2007-09,2014-07,monitor
B0002FHENE,81,4.173,642,0.9081,124.235,2005-02,2014-05,monitor
B000FW60FW,81,3.741,72,0.7361,123.741,2007-02,2014-06,monitor
B00006HVLW,81,3.63,328,0.9207,88.593,2007-05,2014-07,monitor
B000IKWBC2,81,3.58,83,0.8554,86.556,2007-08,2014-07,monitor
B0000511U7,80,4.862,185,0.9351,110.05,2008-12,2014-07,monitor
B00018MSNI,80,4.625,1143,0.8119,263.925,2004-01,2014-06,monitor
B00005NIMR,80,4.55,308,0.7857,52.45,2005-05,2014-07,monitor
B0007M0VWS,80,4.525,146,0.8493,58.075,2005-08,2014-07,monitor
B000EMWBT2,80,4.487,1283,0.9072,144.812,2006-04,2014-04,monitor
B000E9U9GC,80,4.463,10,0.9,41.925,2010-05,2014-07,monitor
B00030AXNQ,80,4.45,59,0.5932,45.138,2011-08,2014-07,monitor
B0009JZSKO,80,4.425,105,0.9238,58.712,2009-05,2014-04,monitor
B000HLZXH2,80,4.263,34,0.7647,64.775,2007-05,2014-07,monitor
B000I4UQL6,80,4.213,70,0.7857,77.15,2008-05,2014-06,monitor
B000069EUW,80,4.162,513,0.9493,137.162,2004-04,2014-07,monitor
B000HI9O5W,80,4.138,919,0.8847,96.862,2007-03,2013-12,monitor
B0007Y79B2,80,4.05,2219,0.8616,256.025,2005-09,2014-01,monitor
B000H6CBA4,80,3.938,619,0.8837,112.862,2006-12,2013-12,monitor
B0007VMROE,80,3.413,2100,0.9262,202.062,2005-04,2014-03,monitor
B000056SSM,80,3.312,242,0.8554,151.137,2001-03,2014-06,monitor
B0007N55NM,80,3.275,149,0.7248,91.525,2006-06,2014-07,monitor
B0001A3N6C,79,4.709,719,0.9458,89.418,2006-03,2014-04,monitor
B000JEC7CQ,79,4.671,114,0.8333,49.658,2008-12,2014-07,monitor
B0002GV876,79,4.506,240,0.9083,76.253,2007-08,2014-07,monitor
B000HAR8UI,79,4.494,513,0.8616,143.975,2006-09,2012-12,monitor
B000GABCY2,79,4.266,228,0.7982,120.418,2006-08,2014-01,monitor
B00000J1SC,79,4.241,37,0.7297,52.81,2007-07,2014-07,monitor
B0002XQDSS,79,4.076,208,0.851,95.848,2006-04,2014-07,monitor
B00005AW1H,79,3.823,404,0.8267,115.203,2001-07,2014-03,monitor
B000085BD8,79,3.595,278,0.8129,123.899,2003-02,2014-03,monitor
B0000BZ2WA,78,4.423,92,0.9457,60.128,2004-10,2014-04,monitor
B000E8X5Z0,78,4.397,80,0.6125,61.821,2007-01,2014-07,monitor
B000GU88CQ,78,4.372,942,0.9225,89.756,2007-03,2014-05,monitor
B00003006E,78,4.308,652,0.7883,80.795,2000-10,2014-04,monitor
B000BQ57BU,78,4.295,690,0.8406,112.705,2007-05,2014-03,monitor
B00009ZWC8,78,4.218,56,0.7857,44.59,2007-05,2014-06,monitor
B000075UZ7,78,4.064,418,0.8636,79.5,2003-05,2014-07,monitor
B00009W3E2,78,3.705,222,0.8108,80.513,2009-03,2014-07,monitor
B0002H4YUI,78,3.667,559,0.8855,78.769,2006-04,2014-07,monitor
B00006I53W,77,4.935,1217,0.8981,189.519,2005-07,2014-06,monitor
B00005T3C8,77,4.818,252,0.8968,90.429,2007-03,2014-05,monitor
B0000BZL0G,77,4.688,196,0.801,73.481,2004-10,2014-06,monitor
B0002YE686,77,4.571,326,0.6595,68.506,2005-06,2014-07,monitor
B000I5JHB0,77,4.519,148,0.8243,174.052,2006-12,2014-06,monitor
B0001LTT5K,77,4.312,119,0.8235,83.909,2004-08,2013-07,monitor
B00005BC0J,77,4.052,182,0.7747,89.182,2003-08,2014-07,monitor
B0009RKL5S,77,4.052,189,0.7619,71.948,2006-02,2014-06,monitor
B00009V332,77,4.026,116,0.8017,61.831,2010-01,2014-07,monitor
B000HVVHEU,77,3.961,12,0.6667,64.208,2007-12,2014-03,monitor
B000H72MMU,77,3.351,261,0.8659,89.558,2006-09,2013-12,monitor
B000BY52NK,76,4.842,998,0.9088,232.447,2006-01,2014-07,monitor
B0009GZAGO,76,4.776,1761,0.9347,250.039,2005-07,2013-06,monitor
B000E8OVMQ,76,4.697,287,0.899,75.303,2007-04,2014-02,monitor
B000F34FVM,76,4.671,287,0.8537,104.197,2008-10,2014-05,monitor
B000CP4ML6,76,4.632,212,0.9623,53.618,2006-09,2014-07,monitor
B00001P505,76,4.434,235,0.9234,120.592,2000-07,2014-06,monitor
B000I97N4O,76,4.355,148,0.9122,73.184,2008-10,2014-07,monitor
B00009R6VZ,76,4.184,325,0.7415,76.355,2005-08,2014-07,monitor
B000068O3T,76,4.145,49,0.8367,38.961,2008-04,2014-07,monitor
B0007U9SRE,76,4.118,133,0.8496,53.039,2011-04,2014-07,monitor
B000FNDWLQ,76,3.776,130,0.9,66.711,2008-03,2014-05,monitor
B000JLO31M,76,3.684,885,0.9266,176.645,2007-06,2014-07,monitor
B000A3XRSO,76,3.395,555,0.8991,205.211,2005-11,2014-07,monitor
B00009V6U0,75,4.813,70,0.7857,49.773,2007-07,2014-03,monitor
B000097O5F,75,4.76,116,0.8879,57.053,2006-04,2014-06,monitor
B000JJSQ30,75,4.693,62,0.8065,48.293,2009-01,2014-06,monitor
B0002WPREU,75,4.56,212,0.9198,64.547,2007-07,2014-07,monitor
B000AYJDD6,75,4.56,1617,0.8874,221.96,2005-10,2014-05,monitor
B00007E7K9,75,4.493,235,0.8681,90.133,2006-04,2014-07,monitor
B00009UT3F,75,4.413,350,0.9286,90.48,2004-06,2014-05,monitor
B000JUT2XC,75,4.413,72,0.7917,80.88,2007-12,2014-01,monitor
B00009WQS1,75,4.173,148,0.8784,132.253,2006-08,2014-07,monitor
B000AY5Y5W,75,3.987,360,0.7472,208.6,2005-10,2014-07,monitor
B00006FXR9,75,3.827,644,0.8773,112.053,2002-10,2014-02,monitor
B0009NEUO0,75,3.627,410,0.8976,101.733,2005-07,2013-11,monitor
B000FJEYZS,75,3.507,413,0.9467,149.96,2006-05,2014-07,monitor
B000EW9Y4M,74,4.77,1938,0.8586,218.365,2006-05,2014-06,monitor
B00023JJV6,74,4.554,92,0.7826,134.689,2005-03,2014-04,monitor
B000BM8RFM,74,4.541,84,0.7976,40.338,2008-03,2014-07,monitor
B000I963FE,74,4.419,51,0.8039,39.581,2009-06,2014-07,monitor
B000I661J0,74,4.338,994,0.7183,190.365,2006-09,2014-06,monitor
B0009MX5R4,74,4.284,229,0.7205,70.041,2005-09,2014-07,monitor
B0001PFQ08,74,2.811,301,0.8173,142.986,2004-06,2013-10,monitor
B0007WK8LC,73,4.89,338,0.9112,122.836,2005-07,2013-12,monitor
B0008D76L0,73,4.767,523,0.7897,100.329,2006-04,2013-04,monitor
B000ANGNN0,73,4.562,122,0.6967,81.548,2010-01,2014-06,monitor
B000E8BGCE,73,4.534,27,0.6296,37.507,2009-02,2014-07,monitor
B000BVCSMG,73,4.384,1052,0.6996,126.452,2007-12,2014-06,monitor
B00008Y1BX,73,4.329,232,0.7802,81.452,2003-06,2014-07,monitor
B00009RA60,73,4.26,448,0.8839,162.479,2007-04,2014-07,monitor
B0000AI0OE,73,4.247,165,0.903,73.425,2005-12,2014-07,monitor
B0003QER7S,73,3.945,547,0.8903,208.644,2004-10,2013-12,monitor
B000J3G2CS,73,3.74,347,0.9251,156.26,2006-11,2013-03,monitor
B0007WK8KS,72,4.833,1199,0.8941,135.639,2005-07,2014-07,monitor
B000068O33,72,4.75,47,0.617,52.833,2007-01,2014-07,monitor
B0002J5TGY,72,4.597,78,0.7308,46.319,2007-01,2014-05,monitor
B00013MSUQ,72,4.583,232,0.8578,57.375,2007-02,2014-06,monitor
B0002JFN10,72,4.542,118,0.7627,53.819,2009-03,2014-06,monitor
B000H9J3ZC,72,4.486,103,0.7573,114.264,2008-06,2014-06,monitor
B00006HSYC,72,4.444,72,0.8889,43.736,2007-03,2014-05,monitor
B0009Q56N6,72,4.333,100,0.72,91.097,2006-09,2014-04,monitor
B0000665V6,72,4.25,72,0.6111,50.833,2009-10,2014-07,monitor
B00005BC0K,72,3.986,47,0.7021,80.861,2002-02,2014-07,monitor
B0002Z82XA,72,3.806,78,0.7308,81.139,2008-03,2014-06,monitor
B00009X6PH,72,3.736,443,0.7833,138.194,2003-12,2014-05,monitor
B0002344GG,72,3.153,102,0.7941,73.694,2006-02,2014-07,monitor
B0000BZYPD,71,4.817,20,0.9,40.465,2008-12,2014-05,monitor
B00070QI1I,71,4.732,289,0.8443,52.901,2005-07,2014-07,monitor
B000E8SY5G,71,4.718,49,0.8571,49.507,2007-05,2014-07,monitor
B00005LENO,71,4.521,1045,0.8651,175.859,2005-02,2014-06,monitor
B0006I09LQ,71,4.352,121,0.843,93.775,2007-09,2014-06,monitor
B000FVGM38,71,4.324,147,0.8231,65.099,2007-05,2014-07,monitor
B000A6NUU6,71,4.268,118,0.9492,102.563,2006-05,2014-07,monitor
B000JNG45I,71,4.239,79,0.962,68.831,2007-10,2014-07,monitor
B00006I5XC,71,4.225,143,0.8252,110.831,2007-08,2014-04,monitor
B000HZBR64,71,4.155,1049,0.8637,243.93,2006-11,2014-04,monitor
140053271X,71,3.831,1097,0.8933,206.493,2011-07,2014-05,monitor
B00006B7DB,71,3.746,627,0.8565,99.437,2003-08,2013-11,monitor
B0001FSCZO,71,3.606,578,0.692,192.099,2004-06,2014-01,monitor
B00008NJEP,71,3.042,158,0.8354,75.718,2004-05,2014-06,monitor
B0002KR88A,70,4.643,26,0.6923,35.371,2010-08,2014-07,monitor
B00009MK5M,70,4.5,140,0.8786,49.029,2005-12,2014-07,monitor
B00006B7HB,70,4.314,256,0.8359,101.771,2002-09,2014-04,monitor
B00000K4KH,70,4.257,528,0.8693,98.657,2000-06,2014-06,monitor
B0001LS3EI,70,4.143,17,0.9412,56.2,2007-11,2014-07,monitor
B00001W0EQ,70,4.014,117,0.8974,82.886,2000-04,2014-07,monitor
B00004VX39,70,3.9,73,0.8767,63.571,2001-10,2014-07,monitor
B000FW1X4K,70,3.514,166,0.7651,77.6,2007-11,2014-07,monitor
B00008VWOJ,70,3.371,126,0.8016,102.986,2004-11,2014-07,monitor
B00009R6K7,69,4.812,154,0.9221,63.638,2007-01,2014-06,monitor
B000JLM50I,69,4.507,363,0.9311,90.768,2008-08,2014-07,monitor
B000CSQJ8C,69,4.42,719,0.9736,170.188,2006-03,2014-02,monitor
B00001W0DI,69,4.362,988,0.8897,143.435,2000-05,2014-01,monitor
B000EPRG6W,69,4.29,156,0.8526,50.725,2007-01,2014-07,monitor
B000CRT07U,69,4.246,33,0.8485,59.826,2008-07,2014-05,monitor
B00005Y3OM,69,4.058,1641,0.8836,136.812,2004-09,2014-07,monitor
B000JKHXPQ,69,3.797,214,0.7757,131.826,2006-12,2013-06,monitor
B0000U19F0,69,3.652,542,0.9059,162.913,2004-01,2012-01,monitor
B00008ZPJU,69,3.464,476,0.8487,165.159,2003-07,2014-03,monitor
B00003G1RG,68,4.676,552,0.9022,66.794,2000-11,2013-01,monitor
B000HCGAFK,68,4.676,41,0.6829,40.574,2006-10,2014-07,monitor
B00009R6WU,68,4.529,639,0.8106,144.338,2004-11,2014-06,monitor
B000JO3N3S,68,4.471,387,0.6331,141.75,2007-09,2014-01,monitor
B00006JQ6C,68,4.412,107,0.8692,99.706,2008-02,2014-05,monitor
B0002MQGRM,68,4.235,134,0.7612,54.294,2006-12,2014-06,monitor
B000094Q77,68,4.118,295,0.8542,139.074,2004-04,2013-07,monitor
B0002I5RI0,68,4.118,126,0.8968,73.574,2006-10,2014-07,monitor
B00028ONIA,68,3.838,107,0.8411,76.941,2006-10,2014-07,monitor
B00006IW1X,68,3.824,306,0.7451,87.132,2003-06,2014-07,monitor
B0009STJIW,68,3.809,251,0.9641,132.941,2009-10,2014-07,monitor
B00067TTY0,68,3.735,2072,0.8639,299.809,2004-10,2007-11,monitor
B000261N6M,68,3.456,142,0.8873,98.765,2006-03,2014-05,monitor
B00021EE4U,67,4.716,740,0.9338,190.687,2005-12,2014-06,monitor
B000EN0K94,67,4.687,1091,0.8478,198.418,2006-05,2013-12,monitor
B000AAN76Y,67,4.627,84,0.7024,43.03,2009-03,2014-07,monitor
B000BUDHOA,67,4.448,48,0.8542,90.254,2008-09,2014-06,monitor
B000CCXCYC,67,4.269,255,0.8745,233.701,2005-12,2014-04,monitor
B0009RKL62,67,4.104,182,0.7747,69.433,2006-01,2014-06,monitor
B000CDLCGG,67,4.03,116,0.7069,59.791,2007-05,2014-05,monitor
B000F2KUK8,67,4.03,233,0.8412,113.104,2006-08,2013-11,monitor
B00068YUPM,67,3.343,157,0.3885,75.612,2005-08,2014-05,monitor
B00009YFTI,66,4.697,5,0.8,37.242,2011-07,2014-07,monitor
B00005T3Q2,66,4.682,182,0.7088,90.318,2007-03,2014-05,monitor
B000BO3CW8,66,4.424,1295,0.6958,57.712,2006-04,2014-07,monitor
B00094OX2S,66,4.394,87,0.9425,84.227,2008-03,2014-07,monitor
B00005QBUU,66,4.364,133,0.8571,84.803,2003-04,2014-07,monitor
B0002GX1XA,66,4.348,54,0.6852,45.364,2010-06,2014-07,monitor
B0001UZQWG,66,4.212,51,0.6863,62.333,2006-10,2014-07,monitor
B000BDH2Y8,66,4.136,173,0.8613,132.364,2006-01,2014-01,monitor
B0007UVRVO,66,4.015,154,0.8506,73.848,2005-09,2014-07,monitor
B0000A98AC,66,3.864,203,0.8621,60.636,2005-09,2014-07,monitor
B000G18DR0,66,3.727,412,0.7549,146.212,2006-07,2014-01,monitor
B0000A0AJH,66,3.394,472,0.8347,112.727,2003-11,2012-01,monitor
B00030CHRQ,66,3.333,176,0.625,152.485,2004-08,2012-12,monitor
B0006BKH3S,66,3.242,544,0.875,164.621,2004-12,2014-03,monitor
B0000C0XS0,66,3.015,415,0.8072,171.424,2003-12,2013-11,monitor
B0000C8VEK,65,4.646,2061,0.9098,275.031,2003-09,2013-11,monitor
B0009HGVZW,65,4.569,231,0.7056,54.646,2006-06,2014-05,monitor
B000AOKTJ8,65,4.477,226,0.8717,174.385,2006-09,2014-04,monitor
B000F34IA0,65,4.262,142,0.7042,81.031,2006-12,2014-07,monitor
B00008OE6I,65,4.215,1230,0.8951,256.2,2003-03,2013-12,monitor
