asin,modeled_product_name,metadata_status,first_review_month,last_review_month
B00004TX77,Product B00004TX77,metadata_not_joined,2006-01,2013-02
B00004TX7E,Product B00004TX7E,metadata_not_joined,2001-02,2009-10
B00004TY7F,Product B00004TY7F,metadata_not_joined,2001-05,2013-05
B00004TY7O,Product B00004TY7O,metadata_not_joined,2001-04,2011-01
B00004TY7Q,Product B00004TY7Q,metadata_not_joined,2006-03,2013-03
B00004TYBM,Product B00004TYBM,metadata_not_joined,2006-01,2014-05
B00004TZE5,Product B00004TZE5,metadata_not_joined,2006-11,2013-04
B00004TZF9,Product B00004TZF9,metadata_not_joined,2001-10,2014-07
B00004TZFM,Product B00004TZFM,metadata_not_joined,2007-10,2014-05
B00004TZJI,Product B00004TZJI,metadata_not_joined,2004-12,2007-05
B00004TZJQ,Product B00004TZJQ,metadata_not_joined,2000-12,2013-04
B00004U12J,Product B00004U12J,metadata_not_joined,2000-07,2003-04
B00004U3AW,Product B00004U3AW,metadata_not_joined,2000-07,2006-12
B00004U47J,Product B00004U47J,metadata_not_joined,2002-07,2012-05
B00004U4MT,Product B00004U4MT,metadata_not_joined,2001-11,2010-03
B00004U4S7,Product B00004U4S7,metadata_not_joined,2004-06,2009-07
B00004U5VM,Product B00004U5VM,metadata_not_joined,2008-02,2009-04
B00004U89W,Product B00004U89W,metadata_not_joined,2005-08,2009-11
B00004U8B8,Product B00004U8B8,metadata_not_joined,2001-05,2008-12
B00004U8JS,Product B00004U8JS,metadata_not_joined,2007-09,2013-09
B00004U8K4,Product B00004U8K4,metadata_not_joined,2006-07,2012-10
B00004U8LO,Product B00004U8LO,metadata_not_joined,2000-11,2002-12
B00004UDQ1,Product B00004UDQ1,metadata_not_joined,2000-08,2014-02
B00004UE2R,Product B00004UE2R,metadata_not_joined,2000-10,2004-08
B00004UFQJ,Product B00004UFQJ,metadata_not_joined,2006-06,2013-12
B00004UFQR,Product B00004UFQR,metadata_not_joined,2003-06,2010-05
B00004VUGJ,Product B00004VUGJ,metadata_not_joined,2001-01,2014-03
B00004VUM1,Product B00004VUM1,metadata_not_joined,2000-08,2001-11
B00004VUMF,Product B00004VUMF,metadata_not_joined,2002-11,2013-09
B00004VUMG,Product B00004VUMG,metadata_not_joined,2000-12,2011-03
B00004VVA4,Product B00004VVA4,metadata_not_joined,2002-11,2013-09
B00004VWM3,Product B00004VWM3,metadata_not_joined,2000-08,2006-01
B00004VX14,Product B00004VX14,metadata_not_joined,2002-07,2007-11
B00004VX15,Product B00004VX15,metadata_not_joined,2000-10,2014-06
B00004VX39,Product B00004VX39,metadata_not_joined,2001-10,2014-07
B00004VX3A,Product B00004VX3A,metadata_not_joined,2001-11,2013-06
B00004VX3T,Product B00004VX3T,metadata_not_joined,2000-10,2014-02
B00004VXN2,Product B00004VXN2,metadata_not_joined,2002-11,2014-01
B00004VXNF,Product B00004VXNF,metadata_not_joined,2007-01,2014-06
B00004VXNI,Product B00004VXNI,metadata_not_joined,2010-12,2014-04
B00004VXNY,Product B00004VXNY,metadata_not_joined,2007-10,2013-02
B00004VXO2,Product B00004VXO2,metadata_not_joined,2011-11,2014-07
B00004W3YK,Product B00004W3YK,metadata_not_joined,2000-08,2008-08
B00004W3YX,Product B00004W3YX,metadata_not_joined,2000-08,2012-12
B00004W3ZQ,Product B00004W3ZQ,metadata_not_joined,2008-08,2014-07
B00004WCBT,Product B00004WCBT,metadata_not_joined,2000-12,2003-04
B00004WCBU,Product B00004WCBU,metadata_not_joined,2001-05,2003-02
B00004WCCQ,Product B00004WCCQ,metadata_not_joined,2004-09,2014-03
B00004WCEY,Product B00004WCEY,metadata_not_joined,2006-07,2014-02
B00004WCFT,Product B00004WCFT,metadata_not_joined,2001-07,2014-07
B00004WCFY,Product B00004WCFY,metadata_not_joined,2006-11,2014-03
B00004WCG6,Product B00004WCG6,metadata_not_joined,2005-03,2012-01
B00004WCGC,Product B00004WCGC,metadata_not_joined,2006-08,2014-07
B00004WCGD,Product B00004WCGD,metadata_not_joined,2008-07,2014-05
B00004WCGF,Product B00004WCGF,metadata_not_joined,2002-12,2014-07
B00004WCI7,Product B00004WCI7,metadata_not_joined,2007-06,2014-07
B00004WCIA,Product B00004WCIA,metadata_not_joined,2000-11,2014-01
B00004WCIC,Product B00004WCIC,metadata_not_joined,2001-02,2014-07
B00004WCID,Product B00004WCID,metadata_not_joined,2001-06,2014-07
B00004WGNF,Product B00004WGNF,metadata_not_joined,2000-10,2008-12
B00004WHE5,Product B00004WHE5,metadata_not_joined,2000-08,2012-09
B00004WHEX,Product B00004WHEX,metadata_not_joined,2000-12,2014-04
B00004WHF1,Product B00004WHF1,metadata_not_joined,2000-09,2002-06
B00004WHF4,Product B00004WHF4,metadata_not_joined,2000-10,2006-01
B00004WHF9,Product B00004WHF9,metadata_not_joined,2000-09,2004-03
B00004WHFK,Product B00004WHFK,metadata_not_joined,2001-03,2010-01
B00004WHFL,Product B00004WHFL,metadata_not_joined,2001-03,2007-11
B00004WHFM,Product B00004WHFM,metadata_not_joined,2000-12,2002-09
B00004WHIL,Product B00004WHIL,metadata_not_joined,2000-08,2014-06
B00004WLJ2,Product B00004WLJ2,metadata_not_joined,2011-11,2014-05
B00004WLJ4,Product B00004WLJ4,metadata_not_joined,2009-05,2014-04
B00004WLJ5,Product B00004WLJ5,metadata_not_joined,2012-08,2014-07
B00004WLJ7,Product B00004WLJ7,metadata_not_joined,2012-08,2014-01
B00004WLJ8,Product B00004WLJ8,metadata_not_joined,2008-09,2013-10
B00004WLJ9,Product B00004WLJ9,metadata_not_joined,2009-05,2014-03
B00004WZON,Product B00004WZON,metadata_not_joined,2002-07,2010-04
B00004X036,Product B00004X036,metadata_not_joined,2001-01,2002-03
B00004X0ZG,Product B00004X0ZG,metadata_not_joined,2004-04,2012-12
B00004X0ZH,Product B00004X0ZH,metadata_not_joined,2002-01,2003-09
B00004X0ZI,Product B00004X0ZI,metadata_not_joined,2001-02,2011-02
B00004X0ZO,Product B00004X0ZO,metadata_not_joined,2000-10,2013-10
B00004X107,Product B00004X107,metadata_not_joined,2004-01,2014-02
B00004X109,Product B00004X109,metadata_not_joined,2001-09,2014-04
B00004X10B,Product B00004X10B,metadata_not_joined,2004-02,2014-07
B00004X10C,Product B00004X10C,metadata_not_joined,2003-10,2014-02
B00004XO1V,Product B00004XO1V,metadata_not_joined,2000-09,2003-04
B00004XOM3,Product B00004XOM3,metadata_not_joined,2001-08,2014-07
B00004XOND,Product B00004XOND,metadata_not_joined,2004-11,2013-08
B00004XONF,Product B00004XONF,metadata_not_joined,2001-04,2014-05
B00004XOYF,Product B00004XOYF,metadata_not_joined,2001-01,2009-03
B00004XRD3,Product B00004XRD3,metadata_not_joined,2001-04,2002-10
B00004XRDB,Product B00004XRDB,metadata_not_joined,2000-12,2010-12
B00004XRDM,Product B00004XRDM,metadata_not_joined,2004-10,2005-09
B00004XRDN,Product B00004XRDN,metadata_not_joined,2001-02,2010-02
B00004XRDO,Product B00004XRDO,metadata_not_joined,2001-01,2010-07
B00004XRED,Product B00004XRED,metadata_not_joined,2001-07,2013-05
B00004XSHN,Product B00004XSHN,metadata_not_joined,2000-11,2013-02
B00004Y2MM,Product B00004Y2MM,metadata_not_joined,2001-01,2014-03
B00004Y2US,Product B00004Y2US,metadata_not_joined,2007-01,2013-07
B00004Y2VS,Product B00004Y2VS,metadata_not_joined,2006-11,2013-12
B00004Y2VV,Product B00004Y2VV,metadata_not_joined,2011-10,2014-02
B00004Y2ZF,Product B00004Y2ZF,metadata_not_joined,2000-10,2014-01
B00004Y2ZX,Product B00004Y2ZX,metadata_not_joined,2001-05,2012-05
B00004Y3TO,Product B00004Y3TO,metadata_not_joined,2009-09,2014-02
B00004Y3UX,Product B00004Y3UX,metadata_not_joined,2007-05,2014-06
B00004Y3UY,Product B00004Y3UY,metadata_not_joined,2009-09,2014-02
B00004Y7CF,Product B00004Y7CF,metadata_not_joined,2001-03,2002-06
B00004Y7TC,Product B00004Y7TC,metadata_not_joined,2000-10,2003-09
B00004Y7TD,Product B00004Y7TD,metadata_not_joined,2000-11,2012-08
B00004YBVE,Product B00004YBVE,metadata_not_joined,2001-01,2003-12
B00004YBVF,Product B00004YBVF,metadata_not_joined,2001-12,2005-10
B00004YK2W,Product B00004YK2W,metadata_not_joined,2001-01,2007-03
B00004YKDQ,Product B00004YKDQ,metadata_not_joined,2001-01,2003-04
B00004YKDT,Product B00004YKDT,metadata_not_joined,2001-07,2009-04
B00004YKHT,Product B00004YKHT,metadata_not_joined,2000-10,2001-12
B00004YKNF,Product B00004YKNF,metadata_not_joined,2012-04,2014-05
B00004YMBK,Product B00004YMBK,metadata_not_joined,2000-10,2001-08
B00004YMBL,Product B00004YMBL,metadata_not_joined,2001-01,2012-12
B00004YMCA,Product B00004YMCA,metadata_not_joined,2007-11,2014-06
B00004YNWQ,Product B00004YNWQ,metadata_not_joined,2000-12,2013-04
B00004YRVY,Product B00004YRVY,metadata_not_joined,2000-10,2005-03
B00004YV85,Product B00004YV85,metadata_not_joined,2001-03,2002-12
B00004YZLV,Product B00004YZLV,metadata_not_joined,2001-01,2014-06
B00004YZLX,Product B00004YZLX,metadata_not_joined,2000-12,2013-11
B00004YZLY,Product B00004YZLY,metadata_not_joined,2004-06,2013-07
B00004YZLZ,Product B00004YZLZ,metadata_not_joined,2001-08,2013-10
B00004YZQ8,Product B00004YZQ8,metadata_not_joined,2001-09,2014-04
B00004Z0BN,Product B00004Z0BN,metadata_not_joined,2004-09,2014-04
B00004Z0BO,Product B00004Z0BO,metadata_not_joined,2002-12,2013-12
B00004Z0C7,Product B00004Z0C7,metadata_not_joined,2007-07,2014-07
B00004Z591,Product B00004Z591,metadata_not_joined,2006-05,2013-08
B00004Z5AX,Product B00004Z5AX,metadata_not_joined,2009-05,2014-03
B00004Z5BX,Product B00004Z5BX,metadata_not_joined,2010-04,2013-12
B00004Z5CQ,Product B00004Z5CQ,metadata_not_joined,2009-10,2014-06
B00004Z5D1,Product B00004Z5D1,metadata_not_joined,2003-01,2014-07
B00004Z5H3,Product B00004Z5H3,metadata_not_joined,2002-07,2014-07
B00004Z5IF,Product B00004Z5IF,metadata_not_joined,2010-06,2014-04
B00004Z5IU,Product B00004Z5IU,metadata_not_joined,2012-04,2013-07
B00004Z5IW,Product B00004Z5IW,metadata_not_joined,2005-10,2014-06
B00004Z5KA,Product B00004Z5KA,metadata_not_joined,2007-11,2014-05
B00004Z5KG,Product B00004Z5KG,metadata_not_joined,2012-08,2014-04
B00004Z5KH,Product B00004Z5KH,metadata_not_joined,2008-02,2014-04
B00004Z5KI,Product B00004Z5KI,metadata_not_joined,2010-09,2014-06
B00004Z5KZ,Product B00004Z5KZ,metadata_not_joined,2007-08,2014-06
B00004Z5L8,Product B00004Z5L8,metadata_not_joined,2002-10,2014-07
B00004Z5LJ,Product B00004Z5LJ,metadata_not_joined,2008-07,2014-05
B00004Z5LR,Product B00004Z5LR,metadata_not_joined,2007-02,2013-11
B00004Z5LZ,Product B00004Z5LZ,metadata_not_joined,2011-02,2014-07
B00004Z5M1,Product B00004Z5M1,metadata_not_joined,2002-06,2014-07
B00004Z5MG,Product B00004Z5MG,metadata_not_joined,2010-09,2014-06
B00004Z5NH,Product B00004Z5NH,metadata_not_joined,2012-06,2014-06
B00004Z5OP,Product B00004Z5OP,metadata_not_joined,2010-07,2013-09
B00004Z5P4,Product B00004Z5P4,metadata_not_joined,2006-08,2014-04
B00004Z5PY,Product B00004Z5PY,metadata_not_joined,2005-08,2014-07
B00004Z5QU,Product B00004Z5QU,metadata_not_joined,2002-08,2014-04
B00004Z5T2,Product B00004Z5T2,metadata_not_joined,2009-05,2013-12
B00004Z5UM,Product B00004Z5UM,metadata_not_joined,2008-11,2014-05
B00004Z5VB,Product B00004Z5VB,metadata_not_joined,2002-12,2014-06
B00004Z5VS,Product B00004Z5VS,metadata_not_joined,2007-07,2014-07
B00004Z5YQ,Product B00004Z5YQ,metadata_not_joined,2009-10,2014-02
B00004Z61H,Product B00004Z61H,metadata_not_joined,2008-11,2014-02
B00004Z62S,Product B00004Z62S,metadata_not_joined,2004-12,2014-04
B00004Z64Y,Product B00004Z64Y,metadata_not_joined,2003-10,2014-06
B00004Z668,Product B00004Z668,metadata_not_joined,2007-03,2012-11
B00004Z68P,Product B00004Z68P,metadata_not_joined,2005-03,2014-06
B00004Z6BJ,Product B00004Z6BJ,metadata_not_joined,2001-06,2012-12
B00004Z6GY,Product B00004Z6GY,metadata_not_joined,2008-12,2014-03
B00004Z6HJ,Product B00004Z6HJ,metadata_not_joined,2002-12,2014-06
B00004Z6HU,Product B00004Z6HU,metadata_not_joined,2009-05,2013-08
B00004Z6I3,Product B00004Z6I3,metadata_not_joined,2000-12,2005-05
B00004Z6JF,Product B00004Z6JF,metadata_not_joined,2009-01,2013-03
B00004Z6KW,Product B00004Z6KW,metadata_not_joined,2002-01,2013-09
B00004Z6M7,Product B00004Z6M7,metadata_not_joined,2009-01,2014-05
B00004Z6N6,Product B00004Z6N6,metadata_not_joined,2007-07,2014-03
B00004Z6ON,Product B00004Z6ON,metadata_not_joined,2006-08,2014-07
B00004Z6PI,Product B00004Z6PI,metadata_not_joined,2001-07,2002-06
B00004Z6PN,Product B00004Z6PN,metadata_not_joined,2004-06,2013-05
B00004Z6Q6,Product B00004Z6Q6,metadata_not_joined,2001-07,2014-06
B00004Z6R4,Product B00004Z6R4,metadata_not_joined,2007-01,2011-09
B00004Z6XS,Product B00004Z6XS,metadata_not_joined,2005-03,2014-07
B00004Z6Z4,Product B00004Z6Z4,metadata_not_joined,2007-01,2013-05
B00004Z78V,Product B00004Z78V,metadata_not_joined,2008-08,2014-04
B00004Z7A5,Product B00004Z7A5,metadata_not_joined,2003-09,2010-12
B00004Z7CQ,Product B00004Z7CQ,metadata_not_joined,2007-02,2013-12
B00004Z7F0,Product B00004Z7F0,metadata_not_joined,2005-10,2014-05
B00004Z7G9,Product B00004Z7G9,metadata_not_joined,2002-12,2014-04
B00004Z7H5,Product B00004Z7H5,metadata_not_joined,2004-01,2012-10
B00004Z7XX,Product B00004Z7XX,metadata_not_joined,2006-01,2013-12
B00004Z8BC,Product B00004Z8BC,metadata_not_joined,2008-03,2014-06
B00004Z8GN,Product B00004Z8GN,metadata_not_joined,2009-04,2013-07
B00004Z8HC,Product B00004Z8HC,metadata_not_joined,2011-06,2013-08
B00004Z8SC,Product B00004Z8SC,metadata_not_joined,2001-12,2014-06
B00004Z92Q,Product B00004Z92Q,metadata_not_joined,2000-11,2002-03
B00004Z9FF,Product B00004Z9FF,metadata_not_joined,2001-12,2004-02
B00004ZA7W,Product B00004ZA7W,metadata_not_joined,2001-05,2006-12
B00004ZB0V,Product B00004ZB0V,metadata_not_joined,2000-12,2007-02
B00004ZB57,Product B00004ZB57,metadata_not_joined,2000-10,2014-04
B00004ZC8N,Product B00004ZC8N,metadata_not_joined,2001-08,2014-03
B00004ZC8Y,Product B00004ZC8Y,metadata_not_joined,2002-05,2014-07
B00004ZC9B,Product B00004ZC9B,metadata_not_joined,2007-12,2014-05
B00004ZC9V,Product B00004ZC9V,metadata_not_joined,2001-02,2014-07
B00004ZC9Y,Product B00004ZC9Y,metadata_not_joined,2004-05,2014-07
B00004ZCA0,Product B00004ZCA0,metadata_not_joined,2001-02,2014-07
B00004ZCA5,Product B00004ZCA5,metadata_not_joined,2001-02,2014-05
B00004ZCAQ,Product B00004ZCAQ,metadata_not_joined,2007-05,2013-12
B00004ZCAT,Product B00004ZCAT,metadata_not_joined,2007-05,2014-06
B00004ZCB3,Product B00004ZCB3,metadata_not_joined,2009-05,2014-04
B00004ZCB4,Product B00004ZCB4,metadata_not_joined,2007-01,2014-04
B00004ZCC2,Product B00004ZCC2,metadata_not_joined,2001-02,2014-03
B00004ZCDD,Product B00004ZCDD,metadata_not_joined,2003-06,2014-06
B00004ZCFN,Product B00004ZCFN,metadata_not_joined,2012-11,2014-06
B00004ZCJE,Product B00004ZCJE,metadata_not_joined,2003-06,2014-07
B00004ZCK5,Product B00004ZCK5,metadata_not_joined,2007-05,2014-06
B00004ZCKL,Product B00004ZCKL,metadata_not_joined,2001-06,2012-05
B00004ZCKV,Product B00004ZCKV,metadata_not_joined,2001-01,2014-06
B00004ZCLV,Product B00004ZCLV,metadata_not_joined,2011-10,2014-03
B00004ZCNS,Product B00004ZCNS,metadata_not_joined,2001-02,2014-07
B00004ZCPG,Product B00004ZCPG,metadata_not_joined,2007-07,2009-01
B00004ZCPH,Product B00004ZCPH,metadata_not_joined,2007-09,2014-03
B00004ZD2X,Product B00004ZD2X,metadata_not_joined,2007-03,2014-05
B00004ZD2Y,Product B00004ZD2Y,metadata_not_joined,2008-03,2012-09
B00004ZD30,Product B00004ZD30,metadata_not_joined,2009-12,2013-09
B00004ZD32,Product B00004ZD32,metadata_not_joined,2001-10,2008-12
B00004ZDB1,Product B00004ZDB1,metadata_not_joined,2000-11,2013-09
B00004ZDBT,Product B00004ZDBT,metadata_not_joined,2013-06,2014-02
B00004ZEPB,Product B00004ZEPB,metadata_not_joined,2001-12,2013-02
B0000501T1,Product B0000501T1,metadata_not_joined,2007-09,2013-08
B00005045X,Product B00005045X,metadata_not_joined,2001-11,2012-12
B0000504DH,Product B0000504DH,metadata_not_joined,2001-02,2013-12
B000050AOO,Product B000050AOO,metadata_not_joined,2001-09,2002-02
B000050AQ7,Product B000050AQ7,metadata_not_joined,2001-03,2014-03
B000050AUJ,Product B000050AUJ,metadata_not_joined,2013-09,2014-03
B000050FH8,Product B000050FH8,metadata_not_joined,2001-04,2010-11
B000050LUE,Product B000050LUE,metadata_not_joined,2000-11,2003-01
B000050M6M,Product B000050M6M,metadata_not_joined,2003-01,2014-06
B000050MJF,Product B000050MJF,metadata_not_joined,2003-07,2013-11
B000050MN8,Product B000050MN8,metadata_not_joined,2001-01,2002-03
B000050MNA,Product B000050MNA,metadata_not_joined,2001-06,2004-08
B000050NON,Product B000050NON,metadata_not_joined,2001-01,2014-05
B000050NPX,Product B000050NPX,metadata_not_joined,2000-11,2013-11
B000050X97,Product B000050X97,metadata_not_joined,2001-01,2002-01
B000050XL7,Product B000050XL7,metadata_not_joined,2000-11,2002-06
B000050XPQ,Product B000050XPQ,metadata_not_joined,2000-11,2009-05
B000050YAP,Product B000050YAP,metadata_not_joined,2001-09,2004-06
B00005105L,Product B00005105L,metadata_not_joined,2008-07,2014-07
B00005105N,Product B00005105N,metadata_not_joined,2001-07,2014-03
B00005108H,Product B00005108H,metadata_not_joined,2003-01,2014-05
B00005108J,Product B00005108J,metadata_not_joined,2013-08,2014-06
B0000510C0,Product B0000510C0,metadata_not_joined,2007-02,2014-04
B0000510CF,Product B0000510CF,metadata_not_joined,2012-01,2013-10
B0000510EL,Product B0000510EL,metadata_not_joined,2010-12,2014-04
B0000510IA,Product B0000510IA,metadata_not_joined,2011-05,2014-06
B0000510R4,Product B0000510R4,metadata_not_joined,2011-07,2014-06
B0000510SS,Product B0000510SS,metadata_not_joined,2001-07,2014-02
B0000510T7,Product B0000510T7,metadata_not_joined,2007-01,2014-07
B0000510VF,Product B0000510VF,metadata_not_joined,2007-03,2014-01
B0000510YX,Product B0000510YX,metadata_not_joined,2013-02,2013-10
B0000510Z9,Product B0000510Z9,metadata_not_joined,2013-01,2014-03
B0000510ZO,Product B0000510ZO,metadata_not_joined,2008-09,2014-07
B00005110B,Product B00005110B,metadata_not_joined,2011-11,2014-04
B00005110L,Product B00005110L,metadata_not_joined,2013-01,2014-07
B00005111H,Product B00005111H,metadata_not_joined,2001-06,2009-03
B00005111L,Product B00005111L,metadata_not_joined,2009-08,2014-07
B00005111M,Product B00005111M,metadata_not_joined,2010-12,2014-07
B00005111T,Product B00005111T,metadata_not_joined,2011-01,2014-06
B000051123,Product B000051123,metadata_not_joined,2001-02,2008-02
B00005114Z,Product B00005114Z,metadata_not_joined,2007-01,2014-06
B00005115S,Product B00005115S,metadata_not_joined,2008-03,2014-07
B000051174,Product B000051174,metadata_not_joined,2010-03,2014-05
B000051189,Product B000051189,metadata_not_joined,2011-11,2014-05
B00005119M,Product B00005119M,metadata_not_joined,2009-09,2014-07
B0000511A8,Product B0000511A8,metadata_not_joined,2008-09,2014-06
B0000511BI,Product B0000511BI,metadata_not_joined,2011-12,2014-06
B0000511GQ,Product B0000511GQ,metadata_not_joined,2010-03,2014-07
B0000511LW,Product B0000511LW,metadata_not_joined,2008-04,2013-05
B0000511OJ,Product B0000511OJ,metadata_not_joined,2001-08,2008-07
B0000511T7,Product B0000511T7,metadata_not_joined,2008-02,2013-08
B0000511U7,Product B0000511U7,metadata_not_joined,2008-12,2014-07
B0000511X0,Product B0000511X0,metadata_not_joined,2009-11,2014-03
B0000511XL,Product B0000511XL,metadata_not_joined,2007-03,2014-06
B00005122S,Product B00005122S,metadata_not_joined,2007-09,2013-11
B00005125H,Product B00005125H,metadata_not_joined,2006-10,2009-01
B00005125T,Product B00005125T,metadata_not_joined,2008-08,2014-04
B000051299,Product B000051299,metadata_not_joined,2001-06,2014-07
B0000512C5,Product B0000512C5,metadata_not_joined,2008-07,2014-02
B0000512E1,Product B0000512E1,metadata_not_joined,2008-06,2014-03
