reviewer_id,asin,rating,review_month,helpful_yes,helpful_total,helpful_rate,review_word_count,summary
A1889S56VFLVMZ,1400501520,1.0,2013-05,2,9,0.2222,54,"Over-priced, lacking in utility."
A1BNL6HCVVEDN0,1400501520,5.0,2014-01,0,0,,31,nice
AOHQVDAGYMV6J,1400501520,5.0,2013-01,13,17,0.7647,72,Nook HD has a lot to offer
A1KW4AGRCOIWI2,1400501520,5.0,2013-04,0,2,0.0,363,"Great tablet, even better with custom ROM on SD card!"
A3S58J9HNVKP32,1400501520,2.0,2014-01,1,4,0.25,552,B&N Nook 16 Gbs Tablet Has No Camera Can Play Limited Selection of Video on microSDHC
A3LDPF5FMB782Z,1400501776,5.0,2012-04,226,231,0.9784,460,Great Color E-Reader With Extra Features
ATF9GIT9E3X5S,1400501776,3.0,2012-06,6,7,0.8571,459,Know What You're Buying
A3NS3XXZCQ5ATQ,1400501776,3.0,2013-07,3,4,0.75,143,"A nice reader, but don't expect tablet capabilities"
A3PDGWYC08DXF4,1400501776,4.0,2012-07,0,0,,139,A great little tablet for $200
A3E2SQ61RG4KPF,1400501776,5.0,2012-08,3,4,0.75,200,"Best screen on 7"" tablet for the price range =)"
A1FIR4LBQA39YR,1400501776,4.0,2013-12,0,0,,70,Very good camera
AOMQZAS76F3V3,1400501776,3.0,2013-07,2,3,0.6667,664,"Cheap way to browse web and run android apps on a fast, beautiful display"
A2FHM5FB0BXKGA,1400501776,5.0,2012-04,40,40,1.0,292,Biggest Deal Around
A1G9SOE51HET8E,1400501776,5.0,2012-10,2,2,1.0,140,Good for education
A3KOA0YU5LB92W,1400501776,5.0,2013-07,0,0,,24,Very good.
A15KCEKCUCYF0O,1400501776,2.0,2012-08,0,3,0.0,145,A Tablet With Very Little To Show
A3JOGUHYHZV8LD,1400501776,4.0,2013-11,0,0,,44,Happy Nook
A18S2VGUH9SCV5,1400501776,4.0,2012-06,1,2,0.5,150,MIXED FEELINGS
A3LZQZMCIZDXK3,1400501776,3.0,2012-08,0,0,,176,Meh - Some buyer's remorse
ACMKJIW7FKAR5,1400501776,5.0,2013-01,0,0,,41,Big Hit
A3DM8NDY4EIUP1,1400501776,5.0,2013-07,0,0,,62,It is a very good tablet.
A1MZVETF38AMZ6,1400501776,3.0,2012-04,70,73,0.9589,319,Good Hardware - terrible OS and App availability
A3OYMK6UMM871F,1400501776,5.0,2014-04,0,0,,185,This is by far the best kids tablet on the market
A3ADJ00F29DU5I,1400501776,5.0,2013-01,0,0,,42,A gift for my husband
A1H8I2PH00UQ2K,1400501776,5.0,2012-07,3,3,1.0,154,This is amazing!
AES2AZFVTXKBZ,1400532620,1.0,2011-07,2,3,0.6667,227,Not for Students and Professors
A1IK1ZTDHJS6WW,1400532620,3.0,2014-06,0,0,,56,Could be better
AQGUDK0MSQ95L,1400532620,4.0,2010-12,3,3,1.0,432,Worthy wifi e-reader for everday reader.
A2V24K8UWPPDSB,1400532620,5.0,2012-05,1,2,0.5,102,intro to a classic...
A1HZWHI3JLGZ5N,1400532620,1.0,2011-12,5,6,0.8333,126,Barnes and Noble NOOK eBook Reader
A1MYO26LV8X7JI,1400532620,4.0,2010-09,11,13,0.8462,306,So far so good..
A39K7R4Y1ZD5SZ,1400532620,3.0,2011-06,7,8,0.875,546,"This Nook is Good, but the new Nook Simple Touch is WAY Better"
A84O215CIZY6W,1400532620,5.0,2011-10,4,4,1.0,358,From hater to smitten with this amazing little device...
A1XY86U23W6LQ,1400532620,5.0,2011-01,4,4,1.0,333,An excellent e-reader
AJQRYTPV3JK3C,1400532620,1.0,2011-05,2,7,0.2857,1261,"Save your money, or 10 reasons the nook is awful"
A1QPUBF6U5EQM6,1400532620,4.0,2011-11,1,1,1.0,546,Not Sure I'd Do It Over Again
A89ZZKNDFQH23,1400532620,5.0,2010-12,6,6,1.0,441,I really love this
A1SHK7D1XG7RIY,1400532620,5.0,2011-04,1,1,1.0,218,Great Display AND It Reads Library Books!
A1LHCUV1YEFCDV,1400532620,1.0,2011-05,1,4,0.25,80,Nook Reader
A28MT6UWXNPW8P,1400532620,2.0,2011-08,2,2,1.0,42,Kindle is better
A2OKCS5234ZV7S,1400532620,5.0,2010-12,8,8,1.0,1196,Great E-Reader 2012 and Nook Still Rocks!
A3IROM8JD6KAVG,1400532620,1.0,2012-03,1,1,1.0,404,Run the other way
AQIYMF4X90D8E,1400532620,1.0,2014-01,0,0,,31,disaster
AUWG3HK4IAG92,1400532620,2.0,2011-02,2,5,0.4,123,"Worked for 5 months, then screen had lines"
A3UCF82XIPJME2,1400532620,5.0,2010-09,144,149,0.9664,267,Terrific eReader
A3OEKYU0C8ZXAO,1400532620,5.0,2011-06,0,0,,36,Great reader
A9J3LMY955WKJ,1400532620,4.0,2011-06,3,7,0.4286,81,I wish I had gotten the Kindle
A2YQN0Z573XRC1,1400532620,1.0,2013-03,0,0,,36,De-register Before Selling!!
AFQEMGLY2RFGH,1400532620,5.0,2011-03,1,1,1.0,116,Awesome - Best E-reader!
AV90JD8C9IUD0,1400532620,4.0,2012-01,2,2,1.0,178,Needed to get acquainted with at first.
A3ZCIEUX68DEZ,1400532620,5.0,2012-12,0,0,,355,After All These 'Cutting Edge' E-Readers...
A1WKUY7T0EM0GM,1400532620,5.0,2011-04,1,1,1.0,294,The eReader Experience
A2JWDEMXQ8SQTI,1400532620,4.0,2011-04,2,3,0.6667,325,Pretty nice! Beware international buyers!! Read this first!!
A23ZWJ9CS8OG30,1400532620,4.0,2011-04,3,3,1.0,182,"Unlike Kindle, Nook is Public Library Friendly !"
AOY9SZTMNQWAW,1400532620,5.0,2010-12,9,9,1.0,618,Excellent reader
A1S71JIN40YHXK,1400532620,5.0,2013-05,0,0,,43,Nook
A3FV80G5TGF2YN,1400532620,4.0,2010-11,2,2,1.0,54,Nook
A2Q5OH3DGQGMXD,1400532620,5.0,2010-08,161,171,0.9415,1125,nook wifi is it a worthy e-reader? I think so!
A20Y7REXQZ1REW,1400532620,4.0,2011-01,11,11,1.0,1103,"Great Item, But Does Have a Few Flaws"
A2EJPGQV89WOTD,1400532620,1.0,2010-08,11,29,0.3793,79,unfinished product
AMGGZCWY3VNZC,1400532620,4.0,2010-12,7,7,1.0,676,"Nook BEATS the Kindle Overall, Reading Revived!"
A1K4G5YJDJQI6Q,1400532620,1.0,2011-05,0,5,0.0,174,Useless Gimmick
A1PPS91NLI7KEH,1400532620,5.0,2010-07,258,264,0.9773,353,5 Stars plus 5 more
A3TF6A1YMYJQ9U,1400532620,5.0,2010-12,6,6,1.0,86,The only ereader for the serious reader.
A2UHIN9H9DDZMX,1400532620,4.0,2011-02,3,3,1.0,411,Takes practice
A10BOETDPAFJ4C,1400532620,5.0,2011-04,1,1,1.0,91,Love it!!
A3JZ898Q8XXL6K,1400532655,1.0,2014-07,0,0,,10,Not user friendly. Very time consuming to find your downloads
A23C0R77ZP9Z84,1400532655,3.0,2011-02,1,22,0.0455,79,Why Would You Want To Do That?
A1FNHDWSN2KA0G,1400532655,3.0,2010-12,11,15,0.7333,574,Great device but why not ship it to Canada?
AA2SVPVU0LQTK,1400532655,5.0,2011-06,3,3,1.0,88,My tween loves it
A2RFNIOYR9YO69,1400532655,5.0,2012-09,0,0,,78,High quality e-reader iPad alternative
A37E5KVAKOZFVS,1400532655,4.0,2011-02,11,11,1.0,554,Very nice eReader with tablet functionality
A2WFBRX9R0D84U,1400532655,5.0,2011-12,3,3,1.0,378,Nook Color OK
A23EN1JWF1RQ1N,1400532655,5.0,2011-11,2,3,0.6667,255,Better than expected.
A4YAXWNMWYY0K,1400532655,1.0,2011-04,15,25,0.6,307,Asolutely the most expensive paperweight I own
A13VF2IKG8W3K8,1400532655,3.0,2010-11,5,16,0.3125,33,PDF Issues
A4ABNXMETDFGW,1400532655,1.0,2013-10,0,1,0.0,297,NOOK Color wins the P**** of S*** sweepstakes
A1B5Z5OG2NPFDT,1400532655,3.0,2012-01,2,3,0.6667,470,certified refurbished nook color
ADX81OJF8C5CF,1400532655,3.0,2011-02,2,2,1.0,515,Good product.  HORRIBLE company.
A2VDVWA2TYAS4J,1400532655,5.0,2011-09,1,2,0.5,94,Amazing Andriod Tablet!
A3JNLLJNREA367,1400532655,3.0,2011-06,2,3,0.6667,163,archos would be better
A39DQIQ1GO2J4Y,1400532655,1.0,2012-05,2,5,0.4,481,Do not buy!!!! buy a kindle instead
A3N5630QP9J06Q,1400532655,4.0,2011-01,6,7,0.8571,107,"Awesome eReader, Ridiculously Priced from this seller"
A3KFIMCP87VH4U,1400532655,5.0,2011-03,8,10,0.8,335,All I can say is WOW!!!
A3INI5Z5O4TIXX,1400532655,5.0,2013-04,0,1,0.0,29,Love it!
A2GP6XJ1V3MM3L,1400532655,5.0,2011-04,8,8,1.0,472,Moved Over to the Dark Side From Kindle
A1GHZFYE83R2GA,1400532655,5.0,2012-12,0,0,,58,It's great
A3UNGV1J26QVPE,1400532655,4.0,2011-05,5,5,1.0,231,Found It's Nook
A2XNOB1T796Y6B,1400532655,4.0,2010-11,7,10,0.7,740,"Not bad, but might not sway many users of other readers on the market"
A2ZR3YTMEEIIZ4,1400532655,5.0,2011-03,5,6,0.8333,501,"DIY Tablet on the cheap, and not bad ""stock"" either"
A102RLOGIBBDMW,1400532655,4.0,2011-12,8,9,0.8889,789,Not a bad product and close to being perfect
A24SCH81NLQW9A,1400532655,4.0,2011-08,3,3,1.0,152,Great Value and Quality
A2YM85TO0H2JET,1400532655,4.0,2010-12,10,10,1.0,2079,"Some quirks B&N needs to work out, but otherwise, great reading device"
A2NMY5UF624JGE,1400532655,5.0,2012-02,3,3,1.0,280,"Perfect e-reader, web browser, and video player"
A2VW6E1M1JP8JI,1400532655,3.0,2010-11,19,32,0.5938,184,One deal breaker
A6K6N2LXDS32B,1400532655,4.0,2011-09,3,12,0.25,49,tablet for less
A2FHM5FB0BXKGA,1400532655,4.0,2011-03,16,20,0.8,901,Barnes & Noble Has It Act Togther Finally
AEYGX6L1KJQX,1400532655,3.0,2011-12,2,4,0.5,98,Useless for internet
ANR0DW93W06R5,1400532655,5.0,2014-07,0,0,,15,Five Stars
A3S1YIQQW7AZO,1400532655,4.0,2011-04,6,6,1.0,439,KINDLE KILLER?
A3FRF7VQOR28S0,1400532655,5.0,2012-01,0,0,,22,My wife loves it
A3CLWR1UUZT6TG,1400532655,5.0,2010-12,3,5,0.6,54,Why pay more at Amazon?
A3QMCI8K2A99E4,1400532655,5.0,2012-12,0,0,,27,NOOK
A1JAQM73RYX8WQ,1400532655,5.0,2012-12,0,0,,32,Good
A5JLAU2ARJ0BO,1400532655,1.0,2010-12,22,90,0.2444,458,"Heavy, slow, poor screen, buggy"
A1XG38WOY3LY4V,1400532655,4.0,2011-03,7,8,0.875,349,Nook for an Amazon Lover?!
ANSB7OILD0L3C,1400532655,1.0,2013-02,0,0,,40,doesnt work
A2DIPVQAX7SN18,1400532655,5.0,2011-07,0,0,,140,LOVE IT!!!
A2A1CFL4A83Q20,1400532655,5.0,2013-11,0,0,,23,Great gift
A6JEVJCN12Z44,1400532655,4.0,2011-12,0,1,0.0,22,"It's decent, but for 150-170 it's a steal"
A6O19PVPF8YDM,1400532655,5.0,2013-02,2,2,1.0,46,Great product
A326VH8IUJ7JSV,1400532655,3.0,2010-12,20,25,0.8,534,"Great color, still, not an iPad, not for long trips without AC"
A16723ZETJAWIS,1400532655,5.0,2010-12,6,7,0.8571,614,Wow - what an eReader is meant to be!
A1I68HGX9VG1PY,1400532655,5.0,2011-02,16,17,0.9412,142,It ain't a Kindle and that's good!
A3RZ3PXOHNYC8S,1400532655,1.0,2012-12,0,0,,88,Won't open ePub books and support is just terrible!
ADE5RJ2I12LZ6,1400532655,3.0,2011-01,11,17,0.6471,1068,Good for casual reading. Not better than a Kindle as a true ereader device
AQMUXDDCLJSSV,1400532655,5.0,2010-12,383,393,0.9746,1256,Just what I've been waiting for!!
A3OKH5G69MS8D9,1400532655,4.0,2010-12,7,8,0.875,320,Color Nook 1.0
A1P4XD7IORSEFN,1400532655,4.0,2011-12,2,2,1.0,85,Great Tablet
A2AGGWPJZODA0A,1400532655,1.0,2013-02,0,2,0.0,27,Nook
A2Q7QOQTWLLQMA,1400532655,4.0,2010-12,5,5,1.0,620,Nice eReader/Tablet combination
A3IWSCI3KCL041,1400532655,4.0,2011-02,18,18,1.0,722,Excellent value for what it is- a reader with an LCD
A2LHZKX1R0HW2M,1400532655,4.0,2014-02,0,0,,29,Not to bad
A248QWX79TFHAT,1400532655,5.0,2012-04,3,3,1.0,136,Good Cheap Android Tablet
A1B6M00USHUR6O,1400532655,5.0,2010-12,2,2,1.0,247,Best android tablet?
A1WKUY7T0EM0GM,1400532655,5.0,2011-04,4,4,1.0,455,"NookColor - Great eReader, Not So Great Tablet"
A2TEAQ7XD3B11B,1400532655,5.0,2011-01,5,5,1.0,289,NookColor is the (current) total package!
A2VDIU6H955TJK,1400532655,3.0,2011-06,2,4,0.5,141,There's not much point in buying this
A19CV4KEXXAA1N,1400532655,5.0,2010-11,5,5,1.0,244,Love My NookColor!!!
A3VI7503NDDODN,1400532655,5.0,2011-02,4,4,1.0,399,GENIUS!!....for only $249.00
A22RY8N8CNDF3A,1400532655,2.0,2011-06,1,3,0.3333,24,Guess What -
A1D3X5TOQV6FQ7,1400532655,4.0,2013-04,0,0,,98,High stakes bet.
A2FPGZXBPCLMMM,1400532655,5.0,2011-05,3,3,1.0,158,Incredible with the software upgrade
A146H9ZF0SNKLW,1400532655,5.0,2011-06,10,10,1.0,62,It has to be rooted
AOY9SZTMNQWAW,1400532655,2.0,2011-05,3,10,0.3,233,Get a Kindle Instead
A23K0A6DL5HQQ3,1400532655,5.0,2012-01,3,3,1.0,200,Excellent value tablet (with dual-boot card)
A13OA6RAGTF183,1400532655,4.0,2011-12,5,5,1.0,428,Great as a backlit ereader and more than adequate as a tablet
A1OPS8Q346ZPRV,1400532655,1.0,2012-04,2,10,0.2,257,Send it back to North Korea
A3V1YKHR8W22X2,1400532655,4.0,2012-12,0,0,,335,Turn your Nook Color into a Tablet!
A712TJ5820FAY,1400532655,5.0,2012-12,0,0,,24,nook
A2MBKEPPUSAVUS,1400532655,5.0,2014-01,0,0,,62,Old But Good
A341HCMGNZCBIT,1400532655,5.0,2011-04,3,3,1.0,108,The color screen sold me
AKLVJGUVQ0ZP1,1400532655,3.0,2011-11,1,1,1.0,250,It's passable once jail broken
A160H0YEDV1DA0,1400532655,5.0,2011-05,7,7,1.0,384,Nook Color
A1BZ18U2EF4FAI,1400532655,5.0,2011-01,3,3,1.0,237,Awesome reader - tablet
A25UWYG38UIHF6,1400532655,3.0,2012-04,0,2,0.0,26,ergonomics
A1LZ2BZTMFPGI2,1400532655,5.0,2013-03,0,2,0.0,21,nook
ALA8RE2HDEVIK,1400532655,2.0,2011-06,3,8,0.375,155,Why would you get this.
AFM9LKET50RZ4,1400532655,5.0,2010-12,12,12,1.0,577,A great device if you are willing to hack a bit
A2ZWPLINHIK3DS,1400532655,4.0,2014-01,0,0,,39,Good for the money
A1GWS2NJ324IY1,1400532655,2.0,2011-05,5,12,0.4167,383,It's just OK
A2JPY5OA6FSW0T,1400532655,5.0,2012-03,1,1,1.0,58,Love it
A2A2M8EGBY2FV0,1400532655,4.0,2012-07,0,0,,426,pretty good device love it!
ADP8ROI8NMNL2,1400532655,5.0,2011-01,7,7,1.0,256,Just in the Nook of Time
A23UZA419K52A9,1400532655,5.0,2013-10,0,0,,26,Daughter love it
ATLYYBE1OCCTO,1400532655,4.0,2011-07,1,3,0.3333,271,Nook Color +
A1R1B3C8CFK4CZ,1400532655,3.0,2011-06,3,3,1.0,338,Great device when it works
A2VB2Q9DVM2K39,1400532655,5.0,2011-04,5,5,1.0,75,"Forget the reader, Root it for Android!"
AMI7NR2C7DO10,1400532655,5.0,2011-01,6,6,1.0,117,Nearly Perfect
A36CLMUHL8OBHJ,1400532655,1.0,2012-03,23,25,0.92,850,INTERNATIONAL CUSTOMERS BEWARE
A2N2C8O2RYL3M3,1400532655,5.0,2011-08,0,0,,37,rooted
A384P5XYDRGBCF,1400532655,3.0,2011-03,11,13,0.8462,259,A Plea on behalf of the Visually Impaired
A33Z318TMDAFDM,1400532655,1.0,2011-01,15,29,0.5172,77,Nook Color - terrible
ATEUCBITZJ5XO,1400532655,5.0,2013-02,2,3,0.6667,57,Excellent ebook
A3HPCRD9RX351S,1400532655,3.0,2012-03,2,3,0.6667,359,A Little Nook e
AFNYEP9UND180,1400532655,5.0,2012-06,0,1,0.0,20,great product
A3MNFT5VFJ2V0V,1400532655,1.0,2011-11,7,11,0.6364,187,SubPar
A36HL8Y5NI4FR9,1400532655,5.0,2013-03,0,0,,93,This makes the third we have
A33TA4K8TO0MJH,1400532655,3.0,2012-08,0,0,,112,Nook Color
A29HDY49CQDCWG,1400532655,5.0,2013-09,0,0,,22,I like.
A2NSS0L3NIU6CN,1400532655,2.0,2012-09,0,0,,26,reader
A2DXXJR0N8BXOK,1400532655,1.0,2011-12,5,10,0.5,287,No NOOKie for me!!!
A3FPR82M4TB5S,1400532655,1.0,2011-08,8,15,0.5333,283,Disappointing in almost every way
A2VAUN3R0OV1MB,1400532655,5.0,2011-07,1,1,1.0,80,Great Product at a Reasonable Price
AWYOVVOCJIGBK,1400532655,3.0,2012-11,0,0,,238,"Quality Hardware, Decent Interface, Lackluster App Support"
A3LDPF5FMB782Z,140053271X,4.0,2011-07,4,6,0.6667,337,A Nice E-Reader For Aging Eyes
A1423HNZ15ZCQZ,140053271X,2.0,2012-01,2,2,1.0,253,Latest firmware is a bust
A5X3DVSN6XRJ1,140053271X,3.0,2012-01,3,3,1.0,292,"Ergonomic Device, lacking library"
ATWC3WIN06B9A,140053271X,5.0,2011-08,3,3,1.0,108,Super Great ebook Reader
A13X3KB8XPS0ZX,140053271X,2.0,2011-08,5,14,0.3571,321,The software that it comes with is lackluster
A37AO7DNHVKB28,140053271X,5.0,2012-12,2,2,1.0,48,"So far, so good."
A1Q4DVABELGRQO,140053271X,5.0,2013-04,0,0,,234,Reach out and Touch someone
A2A3HDJXDN8W47,140053271X,1.0,2012-03,5,11,0.4545,343,"In baseball, with 3 strikes, you'd be out"
A3G636N0YXQA7A,140053271X,2.0,2014-01,0,1,0.0,70,"So far, Not Impressed"
A182U5XEA20G3G,140053271X,3.0,2011-08,1,11,0.0909,93,Good unit terrible customer servi.3
A3REPF6Z0P8Y0Q,140053271X,5.0,2012-02,0,0,,190,"Great product, revolutionary"
A39K7R4Y1ZD5SZ,140053271X,5.0,2011-07,507,525,0.9657,579,Simple (To Use) Touch Reader
A1MWAFR2POMHPU,140053271X,5.0,2013-05,0,0,,128,Great eReader
A1K9FIA48K45PD,140053271X,3.0,2011-12,2,3,0.6667,256,Nice hardware but a software with lack of features
A1D311UPNHZTHV,140053271X,5.0,2012-12,1,1,1.0,79,Great purchase
A25F2NO8JVV7WI,140053271X,5.0,2013-01,0,0,,33,Very Nice
A155WK4J425WSQ,140053271X,1.0,2012-01,10,13,0.7692,217,Poor screen quality and service
A3202C86H3AD1V,140053271X,1.0,2013-08,1,2,0.5,179,Bad experience.
A18NLG35HLRE41,140053271X,1.0,2013-10,2,4,0.5,170,Difficult if your main plan is to read library books!
A24SCH81NLQW9A,140053271X,5.0,2011-07,4,6,0.6667,330,Great eReader in Every Respect
A2ZOEOGAKDKF0U,140053271X,4.0,2012-05,0,0,,196,Love my Nook Simple Touch
A1MIASCYLDH24Q,140053271X,5.0,2012-12,1,1,1.0,223,Nice - Especially when rooted with Touch Nooter
AFBHZ8QV4S61,140053271X,3.0,2014-05,0,0,,213,It was good.
A21623VNZ5H1YE,140053271X,5.0,2011-12,5,5,1.0,728,Great purchase- you won't regret it
A39W1MVZ5BYPSR,140053271X,4.0,2012-06,3,6,0.5,27,"This is NOT the ""latest model"" as stated"
A1T8A6OCVV0UYU,140053271X,5.0,2013-02,0,0,,45,"great product, quickly shipped"
A1AQU5XF9GP4SB,140053271X,5.0,2013-06,0,0,,20,Exactly as described. Very happy!
A2PNZBN5CNAHTR,140053271X,2.0,2013-05,1,2,0.5,373,disappointed
A3S9DTM7BCJS21,140053271X,5.0,2012-01,3,3,1.0,133,nook touch vs kindle touch
A366NR0YOJ0NVZ,140053271X,5.0,2011-07,5,5,1.0,235,A real pleasure to use this device!  Finally!
ALBRTADLPHYNU,140053271X,5.0,2013-11,1,1,1.0,32,great value
A35O0DIWXOOS1V,140053271X,3.0,2012-07,2,4,0.5,87,Nook Simple Touch e-reader
A3OMBQCLXIYH82,140053271X,4.0,2013-06,1,1,1.0,38,Does the job and good for the money spent...
A1EARN5PUVIF1S,140053271X,5.0,2011-08,3,3,1.0,620,The Right Touch
AZOFJX627J181,140053271X,5.0,2012-11,2,2,1.0,23,Nook
A174P367YZ02ZE,140053271X,5.0,2011-07,261,290,0.9,189,Root it and it's even better!
A3GBTXO71DJ6GO,140053271X,3.0,2012-10,1,2,0.5,396,"Not bad, not great, but satisfied"
A34GH8QDLI43CL,140053271X,1.0,2014-05,0,1,0.0,68,Barnes & Noble Nook Simple Touch eBook Reader (Wi-Fi Only)
AJGIN15VFGXBG,140053271X,1.0,2013-02,1,2,0.5,648,very clumsy not functional
A20UU20K7M9ZPF,140053271X,1.0,2012-03,15,16,0.9375,200,Nook Simple Touch has WiFi Connection Problems
A2QARZA980DE7S,140053271X,3.0,2014-01,0,0,,56,Recommended for 1st eBook
APFT40B3WKARC,140053271X,4.0,2013-11,2,2,1.0,233,Less fragile than the Kindle. Convenient.
A85PGE2FRU7J8,140053271X,5.0,2013-07,0,0,,39,Gift
A3A9O355TNBWKK,140053271X,5.0,2012-07,0,0,,175,i love it!
A18HHON17J3LH0,140053271X,5.0,2011-08,2,2,1.0,92,Great no-frills eBook reader
AOY9SZTMNQWAW,140053271X,5.0,2011-07,2,3,0.6667,184,Love this Nook
A168SAOQWU7A63,140053271X,2.0,2012-01,3,6,0.5,403,"The device is okay, but the book service is not"
A3DM8NDY4EIUP1,140053271X,3.0,2013-04,1,1,1.0,91,I have come to like it a little better.
ATDEJ6381GRZJ,140053271X,5.0,2011-11,12,12,1.0,304,A Very Pleasant Surprise
A2YKN8E68KVMZL,140053271X,4.0,2013-02,0,0,,113,"Simple, great back light, comfortable size"
AHKT9ALJ3T2Y3,140053271X,4.0,2013-10,1,1,1.0,57,Great ebook reader and easily hackable
A3TKHAC2G7G0H1,140053271X,5.0,2011-07,6,6,1.0,98,Very Happy
A22H8Y1J3EW2N8,140053271X,1.0,2013-09,1,3,0.3333,64,Has known screen problems
A1S45WQWHNQBF2,140053271X,5.0,2012-02,1,1,1.0,286,Great e-reader!
A2QDSC731OQC3P,140053271X,5.0,2011-07,39,44,0.8864,678,"Really, Amazon? It only costs $139.00 at  B/N!"
AOQYN0MQVWSJR,140053271X,5.0,2012-02,1,1,1.0,250,"Simple, Lightweight and Great UI"
A3L9NGPTBJBQEL,140053271X,2.0,2013-02,3,3,1.0,720,no responsibility from sellers for initially defective  new product
A3G0U8SNAL7UV8,140053271X,5.0,2013-05,1,1,1.0,21,Good Price
A14UXJ0TN7VIST,140053271X,4.0,2014-04,0,0,,61,Weird anomalies
A30HAGYXB3WZ1E,140053271X,4.0,2011-07,3,7,0.4286,176,No delete options??
A1R0ZOYR1ZCH6K,140053271X,5.0,2013-01,1,1,1.0,203,Best ebook reader above all others by far!
A1KCTFZ4OUC6S4,140053271X,2.0,2012-10,0,1,0.0,49,wont let me register the divice right out of the box and wont let me go any farther
A2S33I8S9FJF7,140053271X,5.0,2013-01,0,0,,215,Recommended e-reader
A2W7MB4GB7CWWF,140053271X,5.0,2012-12,1,1,1.0,53,I love this book reader.
A3EQRG0AYCU91N,140053271X,5.0,2013-10,1,1,1.0,37,Love My Nook
A24KEBS6DN87Q7,140053271X,5.0,2013-11,1,1,1.0,39,Nook Simple Touch
A3Q5IRZ3ZJV4P3,140053271X,2.0,2011-12,3,5,0.6,531,"Not consumer friendly, full of glitches"
A1DCNMRBNSTN59,140053271X,5.0,2011-09,35,39,0.8974,330,Fantastic alternative to the Kindle
A1A8YLNAO5G16U,140053271X,4.0,2013-08,0,1,0.0,33,Excellent for what it is
A18ECVX2RJ7HUE,140053271X,5.0,2011-07,3,3,1.0,226,The STR is flying off the shelves!
A2VXVM93S96FHS,140053271X,4.0,2013-03,0,0,,90,Greatest purchase for an avid reader
A3QPWNKTUC8N2B,1400532736,5.0,2014-04,0,0,,140,My favorite ereader...
AXL5F6RXDQMEW,1400532736,1.0,2013-09,5,7,0.7143,301,Barnes and Noble Customer Service? Not happening.
A1S2BTVDZV4PYD,1400532736,4.0,2013-11,1,2,0.5,54,could be better
A1OLG8WQ4EAPMF,1400532736,2.0,2013-11,1,3,0.3333,130,Bad battery or possibly false claims of reading hours on one charge
A2GZBPJ1HTFM67,1400532736,5.0,2014-06,0,0,,170,A good reader that works well to borrow public library e-books
A14QFQFF3ZX575,1400532736,1.0,2013-05,2,10,0.2,292,don't listen to the liars
A3A9O355TNBWKK,1400532736,5.0,2013-01,12,13,0.9231,109,great product !
A22H8Y1J3EW2N8,1400532736,1.0,2013-09,5,7,0.7143,63,Has known screen problems
A3M73KV733HBG3,1400532736,3.0,2012-09,24,27,0.8889,127,Somewhat Glitchy
A3L9NGPTBJBQEL,1400532736,1.0,2013-07,2,3,0.6667,247,battery charge doesn't last more than an hour os so
A3M7JG967UXPE1,1400532736,4.0,2013-04,1,2,0.5,54,Nook eReader replacement
AUHT4M1W3G7PJ,1400532736,5.0,2013-09,8,10,0.8,1359,Cute little reader
A3NB5CY9PWKWGD,1400532736,5.0,2012-12,5,6,0.8333,129,Love it
A1DQHS7MOVYYYA,1400599997,5.0,2010-07,212,215,0.986,1158,Comparison: Nook vs. Kindle 3 vs. Sony Touch from a library book lover
A2TETZJOUBQTJE,1400599997,5.0,2013-06,0,0,,78,Excellent Ebook Reader
AIW2B5CZEUTS5,1400599997,5.0,2010-06,9,16,0.5625,54,Best ereader out there
A4WCZVA328QB4,1400599997,4.0,2010-05,25,25,1.0,1110,nook review
A75MTT7XI4B02,1400599997,5.0,2013-11,1,1,1.0,402,FANTASTIC !  Wife loves it and it's great for public library use  !
A1BZHVUHARTXS6,1400599997,5.0,2010-01,6,7,0.8571,183,Have had it more than a year-won't leave home without it!
A3K4ERDSQTN0YX,1400599997,5.0,2010-03,0,7,0.0,208,Product is useless/Customer Service at the store is priceless
A33ZO4XGZ09MPG,1400599997,5.0,2010-07,25,25,1.0,437,Read the Manual and Do your Research
A2ICT9A9NFH6X8,1400599997,3.0,2010-09,3,5,0.6,495,Drains battery so fast
ALUNVOQRXOZIA,1400599997,1.0,2010-04,2,23,0.087,1531,AVOID AVOID AVOID  Buy and iPad....
A1JAJO1BULTYMZ,1400599997,5.0,2010-07,2,2,1.0,361,Take A Test Drive
A1QS9CHFCEB3WJ,1400599997,1.0,2010-02,51,67,0.7612,513,All That is Glitzy is not Gold
AJIEYYB8CT9D,1400599997,5.0,2011-01,1,2,0.5,333,"Love, love love my NOOK."
A2G0O4Y8QE10AE,1400599997,4.0,2010-02,194,199,0.9749,716,"Very Good, Despite Its Quirks"
A127X09WZNT908,1400599997,5.0,2010-08,3,3,1.0,206,Home Run!
A2C4O93BXM5ROE,1400599997,5.0,2010-02,6,6,1.0,374,Giving other readers a run for their money
A44UKZE6XEV9,1400599997,5.0,2010-02,46,49,0.9388,376,Glad I gave it a chance
A2ICKE6A3MJMM5,1400599997,2.0,2010-11,2,5,0.4,423,Disappointing
A1RR8ZVMBHQFIJ,1400599997,1.0,2010-01,10,25,0.4,110,The Nook looks so cool ...  until you own one
A2OKCS5234ZV7S,1400599997,5.0,2010-12,2,3,0.6667,677,Wow worth every bit!
